nm;Fake 151, (M, id=3072);Fake 151, (M, id=3073);Fake 152, (M, id=3074);Fake 152, (M, id=3075);Fake 153, (M, id=3076);Fake 153, (M, id=3077);Fake 154, (M, id=3078);Fake 154, (M, id=3079);Fake 155, (M, id=3080);Fake 155, (M, id=3081);Fake 156, (M, id=3082);Fake 156, (M, id=3083);Fake 157, (M, id=3084);Fake 157, (M, id=3085);Fake 158, (M, id=3086);Fake 158, (M, id=3087);Fake 143, (M, id=3056);Fake 143, (M, id=3057);Fake 144, (M, id=3058);Fake 144, (M, id=3059);Fake 145, (M, id=3060);Fake 145, (M, id=3061);Fake 146, (M, id=3062);Fake 146, (M, id=3063);Fake 147, (M, id=3064);Fake 147, (M, id=3065);Fake 148, (M, id=3066);Fake 148, (M, id=3067);Fake 149, (M, id=3068);Fake 149, (M, id=3069);Fake 150, (M, id=3070);Fake 150, (M, id=3071)
973;5.70235863535;4.70125217609;8.23538189883;4.66464032002;5.14213266801;19.1774965676;24.7390239487;20.0435805107;75.8624415666;70.3626854349;81.511933673;71.0107453789;71.0956723503;79.4562892105;48.338214662;42.2834090504;29.4235246395;26.5984341759;16.7361425126;19.0254551761;18.9170443665;16.3285907672;27.2781042484;21.8382032372;15.9503766187;15.2567576731;75.7983838818;54.5396991153;41.8018600227;38.8990185091;24.4541742589;5.58548956188
974;5.71657126299;4.77207586336;8.2486792972;4.66448993245;5.19628066459;19.2212869941;24.7265452664;20.0328951115;76.0082256988;70.3789627757;81.6701385827;71.2499196969;71.2146072153;79.5736962374;48.3090850753;42.3890530894;29.4678398882;26.6395663803;16.7555370886;18.9385176297;18.8474817544;16.2484788665;27.4127735502;21.7461557633;15.8582143156;15.254519176;75.9578855563;54.4145806456;41.6669622481;38.9540813156;24.4408096193;5.6311105932
975;5.73258316118;4.84454084205;8.26443237592;4.6553042504;5.23775958964;19.2562563293;24.7275852901;20.0325202865;76.1288290241;70.416429395;81.7744968476;71.4647946166;71.3156477052;79.6636493443;48.2947803602;42.4143169314;29.478447418;26.7143881901;16.7573309028;18.8690736917;18.8026524241;16.1254613537;27.5350776767;21.6696117681;15.767804885;15.2513066973;76.1120694088;54.2784539965;41.484925478;39.0345382358;24.4313033981;5.67366585711
976;5.75248720993;4.91143624489;8.28256360053;4.6397415828;5.26327636917;19.2791446116;24.7373832191;20.0408877105;76.1888670237;70.4608801835;81.8143443721;71.6292490729;71.3956018752;79.6954382665;48.2935660402;42.3388505162;29.4576802136;26.8120662371;16.7292703793;18.8079903638;18.7773488941;15.9763718877;27.6581755732;21.6128408762;15.6920422431;15.2512704712;76.237446971;54.1501418999;41.2922251191;39.1170490946;24.4239178569;5.70949038959
977;5.77441583324;4.96762130476;8.30203457875;4.6227994656;5.27477531436;19.2884122305;24.7477759687;20.0569918394;76.166167365;70.4968488313;81.7922176056;71.7348501814;71.4545729542;79.6508574684;48.2887141956;42.1624809811;29.4098297225;26.9148127311;16.6603367725;18.7426183819;18.7570456241;15.8221594188;27.7913909855;21.5808049114;15.647434125;15.25956564;76.3110300082;54.0487795245;41.1357852239;39.1761147612;24.4161803086;5.73659649531
978;5.79680059407;5.00796745533;8.32269854504;4.61041998081;5.27611182916;19.2843080271;24.7529560829;20.0753053087;76.061349476;70.5144479309;81.7149854514;71.7832840702;71.5034013843;79.5259912467;48.2607595287;41.9039786224;29.3404410603;27.0051227863;16.5435354145;18.662059118;18.726780572;15.6853595347;27.9357625226;21.5666707971;15.6407595228;15.2744810561;76.3179372004;53.9940812931;41.0525716094;39.1914128475;24.4092887964;5.75421788251
979;5.81707195402;5.02965802427;8.34642570014;4.60598569488;5.27105189815;19.2691475282;24.7468213384;20.0900488307;75.8996015666;70.5095445935;81.5873512826;71.7801902141;71.5589950161;79.3311981677;48.1915016625;41.6017045783;29.2588653782;27.0645646647;16.3860659298;18.5598886612;18.6721433813;15.5808918207;28.0895942733;21.5697854205;15.6703873986;15.2954685058;76.261645723;53.9970273461;41.0548985115;39.1576073355;24.404047426;5.76497077039
980;5.83375562062;5.03262129167;8.37175693268;4.6096658971;5.26107473454;19.2448421868;24.725540027;20.0955756881;75.7232199273;70.4742496123;81.4148073373;71.7348702595;71.6350160927;79.0952183459;48.0673592524;41.3003404361;29.1751972665;27.0841819539;16.2132272634;18.4373783497;18.591321634;15.5185017084;28.2408653926;21.5955400067;15.7314710962;15.3187958334;76.1617165488;54.058824666;41.1373992895;39.086845646;24.4014516697;5.76938037352
981;5.842865054;5.0197704806;8.39827030304;4.620323664;5.24674189789;19.215082708;24.6906754796;20.0894368962;75.5763123581;70.4119740921;81.2100340662;71.663419199;71.7432085304;78.8565794955;47.8848636974;41.0396699531;29.0976504194;27.0626973605;16.0535688654;18.3031805362;18.4913124315;15.5032429343;28.3763857575;21.6460696134;15.8130595558;15.3386388293;76.0409494933;54.1756789685;41.2768450379;39.0034123727;24.4031407612;5.7676260437
982;5.84151652715;4.99511232852;8.42307955359;4.63274376973;5.23015002921;19.1818583504;24.6439298274;20.0713640594;75.4934732943;70.3368835654;80.9986442048;71.5863620557;71.8846062649;78.6502876995;47.6524042927;40.8514681267;29.0306622665;26.9988473336;15.9303008894;18.1738116593;18.3794931495;15.5262340781;28.4803357209;21.7211128047;15.9097518415;15.343274194;75.91611441;54.3336419299;41.4401049249;38.9214250025;24.4092010887;5.75966897429
983;5.82826242355;4.96684532994;8.44194199528;4.64180077024;5.21087021667;19.1466843764;24.5911663619;20.0442571574;75.4853593927;70.2619010428;80.8062560157;71.5265473338;72.0434934092;78.4988386438;47.3852766449;40.7517063514;28.9735834527;26.8989261142;15.8541872034;18.060378066;18.2676288416;15.5711980451;28.5425223959;21.8163437597;16.0182244343;15.327153332;75.8048165335;54.5075150761;41.5892442352;38.8575222867;24.4162291045;5.74481632197
984;5.80319364843;4.94453901016;8.45411292043;4.64600018754;5.18893619024;19.1096756528;24.5407868037;20.0129099894;75.53941409;70.1970106927;80.6561099724;71.5077362308;72.1967069461;78.4134278048;47.1039317428;40.7294154527;28.9239983782;26.7810828808;15.8234762044;17.969116039;18.1754678666;15.6238889882;28.5559261555;21.9218241856;16.1290743097;15.2823033314;75.7246502438;54.6713087817;41.6911800856;38.8173022618;24.4216697189;5.72392408229
985;5.77169773836;4.93353964383;8.46096646331;4.6448878774;5.16482509906;19.0742280998;24.4992588537;19.9830790283;75.6341462128;70.1488155643;80.5642182612;71.5511586988;72.3239667403;78.3984186085;46.8291433744;40.7510717343;28.8799592335;26.662635564;15.8238851926;17.9057757707;18.1211039883;15.6714835063;28.5191840301;22.0221622174;16.2372185382;15.2023112041;75.6960589619;54.8009389589;41.7345999711;38.7962590644;24.4228520277;5.69956005135
986;5.74149464779;4.93604268322;8.46438552277;4.64176024025;5.13984659662;19.0425222707;24.4718811726;19.9606265756;75.7481178704;70.1181504898;80.5401370576;71.6600975338;72.4162421175;78.4534486423;46.5722448317;40.7745896445;28.84672979;26.55983314;15.8379346262;17.8727403094;18.1169801452;15.7062357428;28.4415927752;22.108517897;16.339418361;15.0918039642;75.7212128883;54.8927868624;41.7192591699;38.7920073106;24.4179355939;5.67586833504
987;5.71867193908;4.95159050882;8.47010957485;4.63991126114;5.11577402334;19.0115445573;24.4615255111;19.9462667957;75.8671268271;70.0875185383;80.5844631964;71.8156142647;72.4795841745;78.573407623;46.3397529708;40.7523565643;28.8302774412;26.4844489464;15.8537781634;17.8676812029;18.1671792915;15.7287264578;28.3422631369;22.1740382245;16.429172978;14.9632503563;75.7818514248;54.9529918337;41.656222783;38.7979116459;24.4034282544;5.65698583514
988;5.70485856921;4.97790640997;8.48222314896;4.64158799527;5.09190985269;18.9821675649;24.4661637444;19.9385540727;75.9851772051;70.0316461913;80.6794550509;71.9778892924;72.5254450044;78.7446359469;46.1383162874;40.6485104368;28.8285170125;26.4435110281;15.8626511247;17.888001027;18.2655529004;15.7441497751;28.2415206874;22.2152953106;16.4981647465;14.8242865438;75.8547830287;54.9989729316;41.5604156664;38.8101570741;24.3780726499;5.64636023683
989;5.70026614831;5.00942191309;8.50002590883;4.64605891906;5.06635878567;18.9563739817;24.4812375713;19.9332484469;76.0987318977;69.9290396368;80.8013968763;72.1036086106;72.5623264069;78.9451721085;45.9739494613;40.4560733003;28.8384316467;26.4374999365;15.8631030191;17.929908808;18.3992167335;15.756425148;28.1542602104;22.2428280226;16.5345492635;14.6836859589;75.9215054013;55.0508682975;41.4555367302;38.8349150536;24.339386181;5.64710347132
990;5.70380394758;5.03911202448;8.51857951281;4.64878757512;5.03903721603;18.9367546621;24.4994843316;19.923627278;76.2075976547;69.766350324;80.9293181034;72.1552148487;72.5978388056;79.1519551342;45.8527442197;40.1911699771;28.8544895002;26.4544455388;15.8548650831;17.9863015396;18.5444276488;15.7641747902;28.0860867145;22.2688483243;16.5365927809;14.5608871361;75.9583956798;55.1207614867;41.3674198418;38.8805146209;24.2854206757;5.65922424702
991;5.71212507206;5.06337496927;8.53422584606;4.64537061686;5.01014946528;18.9264132388;24.5133913437;19.9049485176;76.310808266;69.5471359446;81.0445172481;72.1080135909;72.6256906139;79.3317146645;45.7806445012;39.8849217382;28.8670189331;26.4848372139;15.8410197091;18.0490207408;18.6804050466;15.7642190815;28.0356398641;22.2963345833;16.4965772541;14.4639037011;75.9452312008;55.2006330758;41.3043738987;38.9511330231;24.2187140716;5.67916579953
992;5.71834866;5.08129250516;8.5421879305;4.63442193374;4.98332896959;18.9252400145;24.5188661991;19.8747255069;76.4042494949;69.2945053514;81.1356561159;71.9639516523;72.6242613972;79.4475339489;45.7592027608;39.578075172;28.8640539039;26.5243359769;15.8274153511;18.1131626752;18.7930311951;15.7483243665;27.999239848;22.3286123438;16.4196590691;14.3980427431;75.8751581287;55.2675882916;41.2710050193;39.0580866391;24.1443186438;5.70364665588
993;5.71938887393;5.09162593619;8.53850934678;4.61513250355;4.96335005357;18.9318746235;24.5159983575;19.8349919139;76.4793710099;69.0390074089;81.1934374894;71.749330513;72.5756182411;79.4832898698;45.7790646997;39.303714193;28.8378907706;26.5650386893;15.8172746079;18.1764833955;18.8731924913;15.7126258598;27.9616839506;22.3630424823;16.3183703166;14.374759043;75.74499594;55.3001200134;41.2646660873;39.2070598975;24.0697572993;5.73240052348
994;5.71596862912;5.09497576638;8.52577020528;4.58959289294;4.95391655281;18.9433490449;24.5038643673;19.7919588485;76.5278996747;68.8070516771;81.2151279093;71.5016155877;72.4728225936;79.4501094997;45.8212378241;39.0793028075;28.7863481095;26.6022827547;15.810893786;18.2372904527;18.9139489418;15.662726689;27.9059636179;22.3871680245;16.1976172184;14.393840174;75.5620007221;55.2807562061;41.2691511571;39.3906687868;24.0008438339;5.76094944982
995;5.70902588445;5.09096421596;8.50865327708;4.56158499758;4.95452019221;18.9521063469;24.4844808717;19.7528294739;76.5494070373;68.6277449852;81.2074524122;71.2602748565;72.3191395716;79.3766616896;45.8596838639;38.9132776732;28.7095203971;26.6373045743;15.8074785994;18.2889454608;18.914177973;15.6076176656;27.8340791088;22.3939019275;16.0747221933;14.4497655194;75.3494747541;55.1989686957;41.2702585285;39.6083935378;23.9420448155;5.78613582551
996;5.70085880477;5.07768519997;8.4921364052;4.53516371304;4.96430962494;18.9484048117;24.4601643727;19.7247451551;76.5487647507;68.5214747565;81.1725825336;71.0541389418;72.1308211422;79.2958536622;45.8684216498;38.8025598243;28.6128540412;26.6710611315;15.8067860971;18.3232967746;18.8834071293;15.5551068848;27.7615239517;22.3802589373;15.9656388124;14.5283298184;75.1263125627;55.0607025254;41.2572577227;39.8559152639;23.8965664743;5.80658229715
997;5.69250810025;5.05272038746;8.47912700725;4.51209783396;4.98015596266;18.9256396666;24.432845965;19.7129338015;76.5257274441;68.4938314767;81.1084272509;70.9009240853;71.9349554334;79.2284023756;45.8327321989;38.7320959439;28.5059310137;26.7027112772;15.8033284356;18.3323070475;18.8331501687;15.5184043721;27.7074166902;22.3453757881;15.8922011122;14.6190737248;74.9111662989;54.8969188008;41.2224587627;40.1128509022;23.8657666299;5.81919073933
998;5.68774088715;5.01500497694;8.47185842211;4.49031691273;4.99649690504;18.8809322811;24.403901592;19.7169749987;76.4843637823;68.5440600337;81.0158197554;70.8166163923;71.7678163593;79.1848260712;45.7534370219;38.6847330396;28.401836173;26.7189776499;15.7936443926;18.3077276236;18.7774567927;15.5029899615;27.6878902922;22.2941439438;15.8717392209;14.7073962778;74.7320864547;54.7409158687;41.1669524637;40.3524546417;23.8485684743;5.82094101636
999;5.68868774123;4.96721100341;8.47035791946;4.46944123461;5.00930993051;18.8179748744;24.3718516223;19.7350387264;76.4342985996;68.6601316938;80.899561836;70.8125099063;71.6565113177;79.1619326839;45.6386761834;38.6473917393;28.3076952565;26.7016442366;15.7727441884;18.248854593;18.7287437674;15.5023200744;27.7097592526;22.2409417476;15.9054843154;14.781178317;74.611381561;54.6181550511;41.1034995913;40.54457932;23.8401349413;5.81046124487
1000;5.69308011055;4.91420091151;8.47355757628;4.45009872253;5.01512444903;18.7454415206;24.3390746038;19.7617884933;76.3792188524;68.8212083968;80.758865685;70.8927076168;71.6093180991;79.142344248;45.5031164175;38.6157287872;28.22740163;26.6413127881;15.7340523449;18.1656122302;18.6935164974;15.5082570303;27.7618882265;22.1945963008;15.9817199433;14.8287654367;74.5531617503;54.5453058195;41.0484694512;40.6572618003;23.8344636492;5.7887566378
1001;5.69818932137;4.86004259664;8.48341891815;4.43319891493;5.01330100001;18.6755287715;24.3106256504;19.7907073487;76.3185488615;69.0040758896;80.5957446732;71.0507618539;71.6233226397;79.1042188537;45.3650859279;38.6032834875;28.1614040796;26.5297863486;15.6727308807;18.073017521;18.6723666935;15.5051996565;27.8218598949;22.1641909396;16.0801625349;14.8374108361;74.5563368905;54.5291264213;41.0118327913;40.6634654038;23.8248146898;5.75962289032
1002;5.70319005131;4.8078647334;8.50060615753;4.42063402686;5.00347457794;18.6182461521;24.2869634153;19.8150478604;76.2478471233;69.1755080327;80.4219583049;71.2528333916;71.6783187726;79.0329630188;45.2314575607;38.6297816486;28.1052629144;26.3742340092;15.5954333954;17.9888779148;18.6658864268;15.4787413565;27.8636053817;22.1599052835;16.1754659438;14.8072019002;74.6171065995;54.5579546157;40.9965263653;40.5526636242;23.807318916;5.72648501356
1003;5.70716013134;4.76225902745;8.52572922965;4.41528838197;4.98761988823;18.582843119;24.2720352615;19.832740723;76.1594921026;69.3032602929;80.2471801674;71.4514489702;71.7387953921;78.9220688494;45.0892331963;38.7017720117;28.0528929807;26.1945806812;15.5078310263;17.9295557221;18.66883947;15.4231949121;27.8668985373;22.1884554752;16.2427925226;14.7543280431;74.7162540597;54.6188152274;40.9946942889;40.3451129038;23.7806963647;5.69623778008
1004;5.70883117821;4.72482799381;8.56105743016;4.41826958703;4.97268034425;18.5722304372;24.2656309238;19.8438780516;76.0517833163;69.365346579;80.0826949559;71.6069547375;71.7726552497;78.7691907642;44.9188763798;38.8133293028;28.0007338591;26.0122337111;15.4154257301;17.9048697632;18.6706946744;15.3404045823;27.8161415362;22.2503655647;16.2664680115;14.6924885284;74.8315446023;54.6972270835;41.0042399826;40.075340879;23.7439041511;5.67362998779
1005;5.70773880817;4.69649441312;8.60564547308;4.42981116869;4.96369140648;18.5813638081;24.2649237435;19.850603882;75.9356650629;69.3557775878;79.9419122423;71.6907696609;71.7611620949;78.5803126269;44.7124351779;38.9511295766;27.9457992769;25.8447857575;15.3231941252;17.9044933586;18.6608287242;15.2330061038;27.7184368849;22.3475487842;16.2407991319;14.640288614;74.9423735027;54.7737469302;41.0262904942;39.7955207875;23.6959844935;5.65914193627
1006;5.70251672138;4.6793946105;8.65617632998;4.44959061178;4.96412276016;18.599873816;24.2703153891;19.8564694057;75.825273689;69.2852514502;79.8330718976;71.6929050602;71.6952848926;78.3715604095;44.479236663;39.092172113;27.8874929446;25.7027349819;15.2335355365;17.9091651436;18.6321739971;15.1098232021;27.6039910978;22.4798673982;16.1642012603;14.6156585048;75.0302157952;54.8362623796;41.0575417208;39.5663505205;23.6418827048;5.65272722297
1007;5.69177382469;4.67282213677;8.7095308902;4.47314438748;4.9726992505;18.6159390204;24.280941466;19.8608489972;75.7287674945;69.1729515507;79.7516859024;71.6343149492;71.5746751533;78.1629389514;44.2479016541;39.2079087299;27.8296399334;25.5853374521;15.1481449299;17.8969300391;18.5848505773;14.9845223471;27.5039161313;22.6315561573;16.0439327154;14.6168033983;75.090116385;54.8724795381;41.1026445037;39.4330553249;23.5880687368;5.65077613169
1008;5.67704568342;4.67526063726;8.76050086958;4.49627547383;4.98554434924;18.6232124297;24.2949469715;19.8663115468;75.6556095032;69.0496310788;79.6917103818;71.5572743502;71.4157487147;77.9805365208;44.0578701356;39.2736419569;27.782497449;25.4846179877;15.0687519717;17.8498422711;18.5207399488;14.8667471982;27.4482192686;22.7838179557;15.8936449793;14.6295416959;75.1164234384;54.8760463024;41.167099612;39.418998291;23.5395979119;5.6495142773
1009;5.65959445442;4.68645189888;8.80442079958;4.51760048483;5.00061866122;18.6183721168;24.3111631612;19.8749047454;75.6201120306;68.9475221513;79.652811425;71.5026774958;71.2460307699;77.8569702939;43.9472000468;39.2710227561;27.7576774501;25.3925279764;14.9950261734;17.7632488436;18.4369480915;14.7646053941;27.4553134699;22.9183734451;15.7230210292;14.6425130538;75.1068776633;54.8527135916;41.2533721222;39.5105784237;23.5022655746;5.6464394937
1010;5.64096207036;4.70694227309;8.83997428845;4.53437302229;5.0156939582;18.602715906;24.3300043526;19.8843041858;75.6339944844;68.8854426217;79.6292867149;71.4980551527;71.0927019582;77.8156481518;43.9415778732;39.195222596;27.7627921681;25.3092117083;14.9274689487;17.6496427491;18.3315509533;14.690003724;27.5239507622;23.0067305901;15.5418912178;14.6415885858;75.071291128;54.8197647955;41.3596649598;39.6719679563;23.4810655392;5.63850288367
1011;5.62365854255;4.73457366051;8.86384736333;4.54410824469;5.02559037696;18.5807696124;24.3513677439;19.8912368432;75.6966275804;68.8695374343;79.6173429084;71.5605598912;70.9742292222;77.8623893468;44.044552509;39.0579293042;27.7959380264;25.2465098147;14.8720100534;17.5291062039;18.2042804442;14.650819398;27.63531122;23.0208909021;15.3596040061;14.6167411498;75.0273317443;54.7977343929;41.4833994087;39.8579026651;23.4782162478;5.62493932319
1012;5.61035711327;4.76651343515;8.87324210029;4.54521371401;5.02852095677;18.560460332;24.3739466154;19.8927496054;75.801630444;68.8981558117;79.6181241775;71.6919667118;70.9018785677;77.988033969;44.2338822346;38.8747476727;27.8476331605;25.217950844;14.8340911741;17.4244937111;18.0558367309;14.6509383076;27.7611849996;22.9405470167;15.189236979;14.5824214387;74.9959114868;54.7996022553;41.6331466158;40.0188695877;23.4929093963;5.60794094774
1013;5.60086719711;4.80122278188;8.8699622985;4.53615198813;5.02493273413;18.5505031108;24.3925219288;19.8842558695;75.94436571;68.9601075666;79.6290163309;71.866951988;70.8770850193;78.1716280079;44.4703856515;38.6604277043;27.9050843708;25.2392504738;14.8216248295;17.3571412001;17.8961884906;14.6881177206;27.8698467945;22.7527008877;15.0343541382;14.5490711441;74.9935614034;54.8277997605;41.8058842352;40.1120428682;23.5220623807;5.58935540299
1014;5.59234317201;4.83677715437;8.8566893193;4.51759783366;5.01736535606;18.5532171224;24.4034369684;19.8642632419;76.1171721604;69.0397131654;79.6447369481;72.0429449718;70.8889300878;78.3808178017;44.7105171246;38.4344935921;27.9499339617;25.3220282221;14.8407032127;17.3393542441;17.7428514137;14.7501112777;27.9455846337;22.4749770673;14.8950926697;14.5217103119;75.0351921357;54.8737028035;41.9863740499;40.1293345229;23.5585395968;5.57095504379
1015;5.58134733117;4.87003572207;8.8367017959;4.49391072473;5.01196732581;18.5689941056;24.4088486713;19.8362613679;76.3035357164;69.1170934142;79.6636866761;72.1726239322;70.9201024446;78.5773381538;44.9158515201;38.2183123012;27.9642661344;25.455436569;14.891573682;17.374863142;17.6160050047;14.8198634132;27.9815924949;22.1494900867;14.7732816653;14.5135092419;75.125115122;54.9315286913;42.1681109475;40.0886484052;23.5957953985;5.55792365465
1016;5.56670299715;4.89930754483;8.81522007765;4.46723200097;5.01402522553;18.5956039409;24.4099452778;19.8036129918;76.4778658706;69.1693307863;79.6906118804;72.2152059541;70.9547366164;78.7320914658;45.0610674894;38.0328254689;27.9410513208;25.6070959493;14.9653543896;17.4615123039;17.5321863863;14.8815378049;27.9718837389;21.8228785496;14.6697470638;14.5254742237;75.256929374;54.9962064295;42.3431676976;40.0117500777;23.6250746979;5.55206181824
1017;5.54852124178;4.92500670139;8.79650150865;4.44108428116;5.02447101075;18.6266574631;24.4079345639;19.7707188225;76.6131364218;69.1835507327;79.735703523;72.1466331569;70.9775309718;78.8356484845;45.1410352371;37.9004847222;27.8826634431;25.7352596416;15.0421031124;17.5870196602;17.4997799792;14.920246562;27.920235066;21.544370927;14.5984025093;14.5472442569;75.4212626696;55.0553754092;42.4994962414;39.9265845739;23.6370462452;5.55352811428
1018;5.52799184141;4.94856097691;8.7842944333;4.42331784414;5.0469201457;18.6539659476;24.4061905208;19.7398603943;76.6880013809;69.1510887179;79.8073060306;71.962797857;70.9692462348;78.8961411761;45.1649201427;37.8354082892;27.799935795;25.8056846149;15.1003426277;17.73360435;17.5200088917;14.9247586809;27.8368295346;21.3478412369;14.5775923784;14.5712933481;75.606559124;55.0940845043;42.6225090425;39.8622944682;23.6268995945;5.56060609753
1019;5.50837620851;4.96965677757;8.77908965358;4.41827162412;5.08250001731;18.6719549779;24.4042093727;19.712698465;76.6835766371;69.0616663956;79.9047202974;71.6788410236;70.9110643136;78.9184514695;45.1402984155;37.8329207603;27.7118687132;25.8029076164;15.1253341891;17.8846407806;17.5909785858;14.8968183594;27.7281686953;21.2446763274;14.6242079713;14.5954384799;75.7914211133;55.120097227;42.6945932615;39.8353104292;23.5948462884;5.56901649677
1020;5.49573325495;4.98805212093;8.78118163566;4.42620776203;5.12646166525;18.6779242977;24.3991300404;19.6892984652;76.58874655;68.9130766565;80.0174000658;71.3354365279;70.7966420424;78.9021216218;45.0757228342;37.8733153631;27.6400301458;25.7229299193;15.1113619732;18.024443998;17.7065522383;14.843701992;27.5960999111;21.2253803173;14.7467686661;14.6176249135;75.9551932734;55.1470413043;42.7040604008;39.8397167241;23.5478464421;5.57368379193
1021;5.49500126146;5.00295888928;8.78964066666;4.44592427738;5.17063655493;18.6705268757;24.3862246582;19.6669152106;76.4148896179;68.7124018106;80.1287857956;70.9920567239;70.6347599326;78.8534614904;44.9804652587;37.921625269;27.5974710008;25.5759663857;15.0649339699;18.1404596079;17.8541291186;14.7738786554;27.4421937847;21.2596743551;14.9327450204;14.640650943;76.0807640424;55.1855183653;42.646017417;39.8555394986;23.4955393891;5.56905532832
1022;5.50537468134;5.01311884758;8.80328868638;4.47526167742;5.20702765032;18.653089213;24.363230252;19.643960157;76.1892970679;68.4763672282;80.2155238404;70.7074141335;70.4400678308;78.780062689;44.851008967;37.9340153674;27.5835910065;25.398568852;15.0048463143;18.2235041;18.015399015;14.7057250447;27.2819766451;21.3179026132;15.1552627829;14.6719496092;76.1506356936;55.2381358643;42.5214996534;39.8656577796;23.4475247182;5.55407024866
1023;5.52345018422;5.01659046269;8.8226726063;4.5108553335;5.23036133155;18.6331039391;24.3316428739;19.620358443;75.9425647152;68.2306513971;80.2552315941;70.5311398776;70.2357292463;78.6867181436;44.6756456371;37.8774913675;27.5887616507;25.2330822455;14.9533666189;18.2642350338;18.1718572847;14.657210545;27.1313681683;21.3824437933;15.3788083679;14.7074944124;76.1548520965;55.3067250284;42.3436057697;39.8541431729;23.4085646291;5.53182938993
1024;5.54495164803;5.01049998211;8.84713246783;4.54634729274;5.236218111;18.6149566885;24.2939336657;19.5969154074;75.7073459468;68.0039372196;80.2403890527;70.4898800606;70.0569729922;78.5792101825;44.4471112138;37.7431321045;27.5947775127;25.1119884854;14.9270583868;18.2532304849;18.3111956816;14.6419553371;27.0082163781;21.440643344;15.5641657614;14.7432284985;76.0984660159;55.3832666397;42.1312983003;39.8123491765;23.3795434052;5.50695790012
1025;5.56792063386;4.99612364323;8.87533016686;4.57573696231;5.22414333927;18.6039526491;24.2563692642;19.5787591097;75.5160593373;67.8255286438;80.1747657164;70.579622995;69.9330241673;78.4677818884;44.1632312358;37.5450099622;27.5873525025;25.0533988441;14.9323328159;18.1853785339;18.4240885209;14.6693516194;26.92872175;21.4853328385;15.6815512769;14.7770930761;75.9931813952;55.4444440409;41.8980842604;39.7503442538;23.3600935583;5.48720892507
1026;5.59186141279;4.97600339326;8.90598967593;4.59436276599;5.19892220773;18.6028529051;24.2238813862;19.5708173316;75.3894820056;67.7209096499;80.0678528691;70.7721201132;69.8754490422;78.3721289152;43.8275118949;37.3118194786;27.5640148871;25.0568219206;14.9612017085;18.0647781717;18.5050942926;14.7407855638;26.8960504996;21.5085871433;15.7230625865;14.8023034798;75.8556608899;55.4652178492;41.6708235398;39.6841521455;23.3475290189;5.47857297124
1027;5.61726203166;4.95483744517;8.93577323711;4.60108363634;5.16717848306;18.6087967321;24.1971521405;19.5760902938;75.3410910867;67.7081112811;79.9333178095;71.0221476138;69.8844469167;78.3185968463;43.4559628992;37.081062258;27.5327216238;25.1087259221;14.997015231;17.8980583049;18.5589650382;14.8480826684;26.9081412995;21.5024423371;15.6990567252;14.8140256344;75.6997014714;55.4242708399;41.4882839597;39.6287828822;23.3369855874;5.48377833865
1028;5.64287552272;4.93914132899;8.95901793871;4.59919562803;5.13688891469;18.6202827608;24.1769629598;19.5963088117;75.3780344029;67.7969578725;79.7888694262;71.2724617607;69.9507662825;78.3261299009;43.0791194744;36.8900421041;27.505226041;25.1878988687;15.0176368802;17.7010129609;18.5938658036;14.9754363171;26.9648894535;21.4620027767;15.6320502245;14.8142532186;75.5323640272;55.3098817338;41.3807163637;39.6024873766;23.3270605446;5.5032021544
1029;5.66617834766;4.93172825396;8.97066635015;4.59064841839;5.11099641189;18.6316347022;24.1620267616;19.6276480089;75.4888464786;67.9823458198;79.6493100728;71.4683177295;70.0500886267;78.3928939474;42.737708637;36.7660087997;27.4922672849;25.2704459381;15.0081502202;17.498047747;18.6219477142;15.1060124487;27.0553751583;21.3848592306;15.5600395917;14.8119948735;75.3661718723;55.1258513869;41.3670448015;39.62129653;23.3176318924;5.5323438631
1030;5.68753007829;4.93252177124;8.96686006028;4.57662783816;5.08828051296;18.6361905639;24.1492130572;19.6656350546;75.6507597748;68.2402072204;79.525560637;71.5745060429;70.1491449845;78.4951299694;42.4708171756;36.7178546551;27.5063533781;25.3395628117;14.9689939446;17.3134783322;18.6580471655;15.2242021995;27.1669536117;21.27296892;15.5195976779;14.814108449;75.208166458;54.8896514351;41.4494207321;39.6911273497;23.3073273526;5.5638202552
1031;5.70238279094;4.93953953695;8.94537792966;4.56098109218;5.06687821419;18.6304792245;24.1371233451;19.7057827626;75.8447662333;68.5297452479;79.4260144927;71.5802762923;70.2235014424;78.5960899851;42.3061126437;36.7284257517;27.5520987983;25.3895550986;14.9069536836;17.1688309918;18.7068823749;15.3156509365;27.2907004464;21.1412146631;15.5305882231;14.8269954419;75.0664449945;54.628421547;41.6105434097;39.7959983743;23.2955083662;5.59199463438
1032;5.70425135583;4.94922550426;8.91109407819;4.54724392418;5.04668182383;18.6120377698;24.1259627742;19.7438973618;76.0557518014;68.798675971;79.3504569552;71.4978691399;70.2623684185;78.6509895025;42.2565417832;36.7650588291;27.6198263444;25.4243873341;14.8372536458;17.081546198;18.7643008806;15.3750505937;27.4214305969;21.0129308734;15.5977921566;14.8536265416;74.9559800281;54.3802343251;41.816078323;39.9140981778;23.2820748529;5.61285169369
